0;1;2?ParameterNavn;3Energi (kJ);4Energi (kcal);5Protein;6Protein fra Aminosyrer;7Protein, 8deklaration;9Kulhydrat difference;10Tilg�ngelig kulhydrat;11Tilg�ngelig kulhydrat, deklaration;12Kostfibre;13Fedt;14Alkohol;15Salt deklaration;16Aske;17T�rstof;18Vand;19A-vitamin;20Retinol;21beta-Caroten;22D-vitamin;23D3-vitamin;24D2-vitamin;25 25-hydroxy D3-vitamin;26 25-hydroxy D2-vitamin;27E-vitamin;28alfa-Tokoferol;29beta-Tokoferol;30gamma-Tokoferol;31delta-Tokoferol;32alfa-Tokotrienol;33K1-vitamin;34Thiamin (B1-vitamin);35Thiamin;36 2-(1-hydroxyethyl)thiamin;37Riboflavin (B2-vitamin);38Niacin�kvivalent;39Niacin;40B6-vitamin;41Pantothensyre;42Biotin;43Folat;44Frit folat;45B12-vitamin;46C-vitamin;47Ascorbinsyre;48Dehydroascorbinsyre;49Natrium;50Kalium;51Calcium;52Magnesium;Rubidium;Jern;Kobber;Zink;Mangan;Krom;Molybd�n;Cobolt;Selenium;Aluminium;Silicium;Bor;Fosfor;Fluor;Chlorid;Brom;Jod;Svovl;Nikkel;Kviks�lv;Arsen;Cadmium;Bly;Tin;Fruktose;Galaktose;Glukose;Sum monosakkarider;Laktose;Maltose;Sakkarose;Sum disakkarider;Maltotriose;Raffinose;Sum sukkerarter;Tilsat Sukker;Frie sukkerarter;Sorbitol;Mannitol;Inositol;Maltitol;Sum sukkeralkoholer;Stivelse;Cellulose;Lignin;Uopl�selige kostfibre;H�j molekylev�gt opl�selige kostfibre;Lav molekylev�gt opl�selige kostfibre;Crude fibre;Neutral detergent fibre;L-m�lkesyre;D-m�lkesyre;M�lkesyre;Citronsyre;Oxalsyre;�blesyre;Eddikesyre;Propionsyre;Benzosyre;Sum organiske syrer;C4:0;C6:0;C8:0;C10:0;C12:0;C13:0;C14:0;C15:0;C16:0;C17:0;C18:0;C20:0;C21:0;C22:0;C23:0;C24:0;C12:1,n-1;C14:1,n-5;C15:1,n-5;C16:1,n-7;C17:1,n-7;C18:1,n-7;C18:1,n-9;C18:1,n-12;C20:1,n-9;C20:1,n-11;C20:1,n-15;C22:1,n-9;C22:1,n-11;C24:1,n-9;C14:1,n-5,trans;C16:1,n-7,trans;C18:1,trans;C20:1,trans;C22:1,trans;C18:2,n-6;C18:2,konjugeret;C18:3,n-3;C18:3,n-6;C18:4,n-3;C20:2,n-6;C20:3,n-3;C20:3,n-6;C20:4,n-3;C20:4,n-6;C20:5,n-3;C22:2,n-6;C22:3,n-3;C22:4,n-6;C22:5,n-3;C22:5,n-6;C22:6,n-3;C18:2,trans;Andre fedtsyrer;Sum m�ttede fedtsyrer;Sum enkeltum�ttede fedtsyrer;Sum flerum�ttede fedtsyrer;Sum transfedtsyrer;Sum fedtsyrer under detektionsgr�nsen;Sum fedtsyrer;Sum n-3 fedtsyrer;Sum n-6 fedtsyrer;Kolesterol;Nitrogen;Isoleucin;Leucin;Lysin;Methionin;Cystin;Phenylalanin;Tyrosin;Threonin;Tryptofan;Valin;Arginin;Histidin;Alanin;Asparaginsyre;Glutaminsyre;Glycin;Prolin;Serin;Hydroxyprolin;Ornitin;Histamin;Serotonin;Tyramin;Phenylethylamin;Putrescin;Cadaverin;Spermin;Spermidin;Sum biogene aminer;Svind;Nitrogen-til-protein faktor;Fedtsyrekonverteringsfaktor;Massefylde
Fl�de 13 %;Cream, 13 % fat;483;624;151;2,9;2,6;2,8;4,5;4,5;4,0;0,0;13,5;0,0;0,0975;0,6;21,5;78,5;119,9;115,0;59;0,07;0,04;;0,03;;0,34;0,34;;;;;0,0;0,036;;;0,19;0,73;0,08;0,05;0,30;1,4;12,0;3,0;0,37;1,0;1,0;;39,0;136,0;104,0;10,7;;0,04;0,007;0,37;0,01;0,05;5,0;;;;;;79;;80;;10,1;;0,2;0,10;1,00;0,00;0,09;;0,00;;0,00;0,00;3,95;0,00;0,00;3,95;;;3,95;0,00;0,00;;;;;;0,00;0,00;0,00;;;;;;;;;0,18;;;;;;0,18;0,44;0,49;0,23;0,40;0,45;;1,32;;3,77;0,00;1,51;0,04;;0,00;;0,00;;0,17;;0,22;;0,00;3,27;;;0,10;;0,00;0,00;0,00;;;;;;0,26;;0,06;;0,00;0,00;0,00;0,00;;;0,00;;;;0,00;;0,00;;0,00;8,64;3,77;0,32;;;12,73;0,06;0,26;45,7;0,46;168;278;259;73;22;146;123;123;39;200;100;82;96;237;578;59;282;164;;;;;;;;;;;;0,0;6,38;0,95;1,01
Ananas, r�;Pineapple, raw;485;234;55;0,5;;0,5;13,2;11,8;10,8;1,4;0,4;0,0;0,01;0,4;14,46363636;85,53636364;5,0;0,0;60;0,00;0,00;;;;0,10;0,10;;;;;;0,080;;;0,02;0,31;0,20;0,09;0,16;0,0;12,1;9,0;0,00;25,0;25,0;;4,0;174,0;18,9;14,0;;0,20;0,090;0,08;1,50;11,00;3,0;;0,60;;;;14;;;;1,4;;50,0;0,05;2,00;0,30;22,00;;2,34;;1,94;4,29;;;6,49;6,49;;;10,77;0,00;0,00;0,00;;;;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,01;0,01;0,02;;;0,32;0,02;0,02;0,0;0,08;;;11;2;;13;13;;6;;;;;;;;;;;;0,01;1,70;;;;;;;1,71;51,3;6,25;0,80;
Saccharin;Sakkarin;486;1531;360;0,9;;0,9;89,1;89,1;0,0;0,0;0,0;0,0;1,07;1,19;91,25;8,75;0,0;0,0;0;0,00;0,00;;;;0,00;0,00;;;;;0,0;0,000;;;0,00;0,00;0,00;0,00;0,00;0,0;0,0;;0,00;0,0;0,0;;428,0;4,0;0,0;0,0;;0,04;0,000;0,01;;;;;0,00;;;;0;;;;;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;;;;;;0,00;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,00;;0,00;;0,00;;;;;;;;;0,00;;;0,00;;;0,00;;0,00;;;;;;;;0,00;;0,00;;0,00;;;;;0,00;0,00;;;;0,00;;0,00;;;0,00;0,00;0,00;;;;0,00;0,00;0,0;0,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,70;0,95
Salami;Sausage, salami;489;2104;509;13,9;10,3;13,9;2,8;2,8;2,8;0,0;49,2;0,0;4,968990385;5,423076923;71,29615385;28,70384615;0,0;0,0;0;0,47;0,33;;0,15;;0,02;0,02;;;;;0,0;0,140;;;0,18;4,11;2,30;0,15;0,80;3,0;3,0;2,0;1,30;0,0;0,0;;1987,6;203,6;11,1;10,0;;1,10;0,110;1,67;0,05;12,00;10,0;;5,00;;;;119;;2843;;4,1;;24,0;;;1,00;;;;;;;;;;;;;;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,09;;0,90;;11,26;0,17;5,52;0,09;;0,00;;0,05;;0,00;;1,36;;0,00;19,86;;;0,42;;0,00;0,00;0,00;;;;;;4,61;;0,38;;0,00;0,20;0,00;0,06;;;0,00;;;;0,07;;0,06;;0,15;18,07;21,65;5,39;;;45,27;0,52;4,87;83,0;2,22;578;955;1066;244;138;511;333;489;109;666;777;289;822;1133;1644;1088;755;489;;;3,50;;21,00;2,87;21,20;1,70;4,04;;54,31;0,0;6,25;0,92;
R�ddike, r�;Radish, white, raw;490;93;22;1,0;0,6;1,0;4,6;3,9;3,9;0,7;0,1;0,0;0,0225;0,8;6,5;93,5;1,7;0,0;20;0,00;0,00;;;;0,00;0,00;;;;;;0,050;;;0,04;0,48;0,40;0,11;0,18;;24,0;18,0;0,00;20,0;20,0;;9,0;350,0;50,0;9,0;;0,60;0,040;0,32;0,08;1,00;0,0;;0,10;;;;29;;;;1,1;;4,0;0,10;0,00;2,00;1,00;;;;;;;;;;;;;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;;0,00;;;;;;;;;;;;0,01;;;;;;;;;;;;;0,01;;0,04;;;;;;;0,00;;;;;;;;;;0,02;0,01;0,05;;;0,08;0,04;0,01;0,0;0,16;21;34;40;10;14;19;10;26;5;35;86;15;38;58;134;24;40;40;;;;;;;;;;;;34,0;6,25;0,80;
Cantaloupe (melon), r�;Melon, cantaloup, raw;491;152;36;0,8;;0,8;8,2;7,3;7,9;0,9;0,2;0,0;0,04;0,65;9,85;90,15;2,0;0,0;24;0,00;0,00;;;;0,14;0,14;;;;;0,0;0,041;;;0,02;0,77;0,73;0,07;0,11;;21,0;;0,00;27,8;24,8;3,0;16,0;267,0;9,0;12,0;60;0,21;0,041;0,18;0,04;0,00;0,0;0,00;0,00;0,0;0,0;0,0;39;0;;0;0,0;;7,0;0,20;3,00;1,00;3,00;;1,87;0,06;1,54;3,47;0,00;0,04;4,35;4,39;;;7,86;0,00;0,00;;;;;;0,03;;;;;;0,60;0,32;;;;;;;;;;;;;;;;;;;0,04;;0,01;;;;;;;;;0,00;;;0,02;;;;;;;;;;;;;0,02;;0,04;;;;;;;0,00;;;;;;;;;;0,05;0,02;0,06;;;0,13;0,04;0,02;0,0;0,13;21;29;;12;2;23;13;17;2;34;29;15;95;134;214;25;19;42;;;;;;;;;;;;44,0;6,25;0,70;
R�dbede, konserves, uden tilsat sukker;Beet, red, canned, no sugar added;492;123;29;0,9;0,5;0,9;7,2;4,9;9,9;2,3;0,1;0,0;0,485;0,78;9,04;90,96;0,6;0,0;7;0,00;0,00;;;;0,08;0,08;;;;;0,2;0,010;;;0,04;0,24;0,16;0,05;0,10;0,0;93,0;69,0;0,00;4,1;4,1;;194,0;148,0;15,0;17,0;;1,82;0,059;0,21;0,72;5,00;0,0;;0,50;;;;17;26;;;0,5;;10,0;0,00;0,00;4,00;7,00;;0,00;;0,08;0,08;0,00;0,00;9,80;9,80;;;9,88;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;0,03;;0,00;;;;;;;;;;;;0,01;;;;;;;;;;;;;0,06;;0,01;;;;;;;0,00;;;;;;;;;;0,03;0,01;0,07;;;0,11;0,01;0,06;0,0;0,15;18;19;20;4;1;8;7;16;5;23;18;9;22;47;266;16;10;28;;;0,01;;;;;;;;0,01;0,0;6,25;0,80;
K�dboller, konserves;Meat balls, canned;493;525;126;7,1;;7,1;2,9;2,9;2,9;0,0;9,6;0,0;1,1875;1,9;21,5;78,5;0,0;0,0;0;;;;;;;;;;;;0,0;;;;;;;;;;;;;0,0;0,0;;475,0;140,0;33,5;24,5;;1,05;0,074;1,30;;;;;;;;;;;795;;;;18,0;0,20;;1,20;5,00;90;;;;;;;;;;;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,64;;;30,0;1,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,90;
Bl�ksprutte, r�;Octopus, raw;495;324;77;16,4;;16,4;0,7;0,7;1,5;0,0;0,9;0,0;0,9075;1;19;81;50,0;50,0;0;1,00;1,00;;;;2,10;2,10;;;;;;0,067;;;0,07;3,20;3,20;0,36;;;10,0;;10,00;0,0;0,0;;363,0;232,0;28,0;20,0;;1,50;;1,62;0,01;2,00;;;26,00;;;;109;;;;20,0;;1,1;1,20;545,00;43,20;3,10;;;;;;;;;;;;0,00;0,00;0,00;;;;;;1,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,25;0,09;0,29;;;0,72;0,24;0,06;210,0;2,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,80;
Peberrod, r�;Horse-radish, raw;496;438;104;7,7;4,3;7,7;20,5;13,0;11,0;7,5;0,7;0,0;0,015;1,8;30,7;69,3;1,7;0,0;20;0,00;0,00;;;;0,00;0,00;;;;;;0,140;;;0,11;1,26;0,60;0,18;;;;;0,00;152,0;152,0;;6,0;587,0;93,7;25,0;;1,30;0,230;1,40;0,46;3,00;0,0;;0,20;;;;81;;;;0,9;;30,0;;;;;;;;;;;;;;;;7,30;0,00;0,00;;;;;;3,70;;;;;;;;;;;;;;;;;;;;;;;;;;0,10;;0,01;;;;;;;;;0,00;;;0,06;;;;;;;;;;;;;0,12;;0,27;;;;;;;;;;;;;;;;;0,11;0,07;0,38;;;0,56;0,27;0,12;0,0;1,23;148;197;209;38;9;123;83;148;39;222;1639;136;122;370;616;136;505;185;;;;;;;;;;;;26,0;6,25;0,80;
Jordb�r i sukkerlage, konserves;Strawberries, canned;497;345;81;0,4;0,3;0,4;19,5;18,6;20,1;0,9;0,4;0,0;0,0175;0,3;20,6;79,4;0,0;0,0;0;0,00;0,00;;;;0,20;0,20;;;;;;0,010;;;0,03;0,38;0,30;0,03;0,21;1,0;20,0;8,0;0,00;21,0;21,0;;7,0;97,0;14,0;7,0;;0,90;0,030;0,20;0,20;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;20,10;14,20;14,20;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;0,03;;;;;;;;;;;;;;0,06;;;;;;;;;;;;;0,12;;0,11;;;;;;;0,00;;;;;;;;;;0,03;0,06;0,23;;;0,32;0,11;0,12;0,0;0,06;15;24;21;6;2;13;6;13;5;17;24;7;19;58;54;15;14;18;;;;;;;;;;;;0,0;6,25;0,80;
Grisek�d i karrysovs, dybfrost;Pork in curry sauce, frozen;498;497;119;8,5;;8,5;2,0;2,0;2,0;0,0;8,6;0,0;;1,3;20,4;79,6;;;;;;;;;;;;;;;;0,130;;;0,10;2,61;1,00;0,08;0,29;;;;0,29;;;;;;27,0;;;0,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,74;;;;1,36;;;;;;;;;97;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,90;
Solb�rsaft, sur, koncentreret;Currant, black, juice, concentrated, sugar not added;500;214;51;0,5;;0,5;11,0;11,0;11,0;0,0;0,5;0,0;;0,2;12,2;87,8;;;;;;;;;0,00;0,00;;;;;;;;;;0,38;0,15;;;;;;;66,0;66,0;;;;26,9;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;7,00;0,00;7,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,08;;0,01;;;;;;;;;;;;0,03;;;;;;;;;;;;;0,18;;0,09;;;;;;;0,00;;;;;;;;;;0,09;0,03;0,28;;;0,40;0,09;0,18;;0,08;18;30;26;8;3;17;8;17;14;22;30;9;23;73;68;19;18;22;;;;;;;;;;;;0,0;6,25;0,80;1,10
Vinbjergssnegle, r�;Snail, edible, raw;501;355;84;16,0;;16,0;2,7;2,7;2,0;0,0;1,0;0,0;;1,3;21;79;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;15,0;15,0;;;;170,0;250,0;;3,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;;;;;;2,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,92;;;;2,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,92;
Gulerod, dybfrost;Carrot, frozen;502;124;30;1,1;0,7;1,1;7,0;4,7;4,7;2,3;0,2;0,0;0,17;0,5;8,777777778;91,22222222;1064,2;0,0;12770;0,00;0,00;;;;;;;;;;13,2;0,044;;;0,04;0,65;0,46;0,10;0,19;;10,0;;0,00;4,0;4,0;;68,0;235,0;36,0;12,0;;0,44;0,074;0,33;0,17;;;;0,10;;;;33;;;;3,0;;;;;;;;0,68;;0,86;1,54;;;2,20;2,20;;0,00;3,74;0,00;0,00;;;;;;;;;;;;1,07;1,40;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,00;;0,03;;0,00;;;;;;;;;0,00;;;0,01;;;0,00;;0,00;;;;;;;;0,09;;0,01;;0,00;;;;;0,00;0,00;;;;0,00;;0,00;;;0,03;0,01;0,10;;;0,14;0,01;0,09;0,0;0,17;42;45;42;7;9;33;21;40;11;45;45;17;61;142;208;31;29;35;;;;;;;;;;;;0,0;6,25;0,71;
Peberfrugt, konserves;Pepper, sweet, canned;503;80;19;0,8;0,5;0,8;3,9;2,7;2,7;1,2;0,3;0,0;3,4225;3,75;8,75;91,25;8,0;0,0;96;0,00;0,00;;;;1,06;;;;;;;0,025;;;0,03;0,63;0,55;;;;52,0;23,0;0,00;46,5;46,5;;1369,0;146,0;41,0;15,0;;0,80;0,130;0,18;;;;;0,72;;;;20;;;;49,0;;;;;;;;;;;;;;;;;;;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,05;;0,02;;;;;;;;;;;;0,01;;;;;;;;;;;;;0,11;;0,06;;;;;;;;;;;;;;;;;0,06;0,01;0,17;;;0,24;0,06;0,11;0,0;0,13;24;32;37;6;6;24;12;26;5;37;31;13;31;105;110;27;20;38;;;;;;;;;;;;0,0;6,25;0,80;
T�rkage, kokosmakroner;Pastry, coco macaroon;504;1884;453;6,3;;6,9;49,3;37,7;37,1;11,6;28,2;0,0;;0,8;84,6;15,4;0,0;0,0;0;0,00;0,00;;;;0,90;;;;;;0,0;0,020;;;0,09;2,70;2,70;0,10;;;20,0;;0,00;0,0;0,0;;;310,0;15,0;39,0;;1,50;;0,70;;;;;7,00;;;;140;;;;7,0;;;;;;;;;;;;;;;;;;43,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,00;3,00;1,00;;;26,23;0,00;;;1,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;5,70;0,93;
Ispind, vanille;Ice cream, dairy, popsickle, vanilla;505;778;186;4,0;;4,0;20,0;20,0;20,0;0,0;10,0;0,0;;1,1;35,1;64,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,80;16,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,30;;;;0,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,93;
Nougat is;Ice cream, dairy, nougat;506;827;198;4,0;3,8;4,0;22,9;22,9;22,9;0,0;10,0;0,0;0,11;1,1;38;62;101,8;98,0;46;0,09;0,09;;;;0,30;0,30;;;;;0,0;0,050;;;0,17;1,04;0,10;0,09;;;2,0;;0,47;;;;44,0;190,0;156,0;14,0;270;0,10;0,009;0,53;0,01;2,00;10,0;0,50;0,30;0,2;0,3;20,0;116;20;;50;15,0;;3,0;0,10;2,00;0,30;3,00;;;;;;;;;;;;19,50;16,00;16,00;;;;;;;;;;;;;;;;;;;;;;;;0,27;0,18;0,11;0,26;0,31;;1,02;0,11;3,01;0,05;1,17;0,00;;0,00;;;;0,08;0,00;0,17;0,09;;2,25;;;0,00;;0,00;;;;;;;;0,15;;0,09;;;;0,00;;;0,00;0,00;;;;0,00;;0,00;;;6,47;2,58;0,24;;;9,30;0,09;0,15;43,0;0,64;218;403;326;109;38;218;173;192;56;294;160;122;154;333;909;90;365;237;;;;;;;;;;;;0,0;6,25;0,93;0,56
Vanilleis;Ice cream, dairy, vanilla;507;827;198;4,0;3,8;4,0;22,9;22,9;22,9;0,0;10,0;0,0;0,11;1,1;38;62;101,8;98,0;46;0,09;0,09;;;;0,30;0,30;;;;;0,0;0,050;;;0,17;1,04;0,10;0,09;;;2,0;;0,47;;;;44,0;190,0;156,0;14,0;270;0,10;0,009;0,53;0,01;2,00;10,0;0,50;0,30;0,2;0,3;20,0;116;20;;50;15,0;;3,0;0,10;2,00;0,30;3,00;;;;;;;;;;;;;16,00;16,00;;;;;;;;;;;;;;;;;;;;;;;;0,27;0,18;0,11;0,26;0,31;;1,02;0,11;3,01;0,05;1,17;0,00;;0,00;;;;0,08;0,00;0,17;0,09;;2,25;;;0,00;;0,00;;;;;;;;0,15;;0,09;;;;0,00;;;0,00;0,00;;;;0,00;;0,00;;;6,47;2,58;0,24;;;9,30;0,09;0,15;43,0;0,64;218;403;326;109;38;218;173;192;56;294;160;122;154;333;909;90;365;237;;;;;;;;;;;;0,0;6,25;0,93;0,56
Vindrue, gr�nne, r�;Grape, green, raw;508;288;68;0,6;;0,6;16,8;15,9;15,9;0,9;0,0;0,0;;0,405;17,8;82,2;2,8;0,0;33;0,00;0,00;;;;0,18;0,18;;;;;;0,046;;;0,01;;;0,07;;;47,0;;0,00;2,3;2,3;;;215,0;10,6;6,2;;0,36;;0,04;;;;;0,07;;;;22;;;;0,4;;;;;;;;;;;;;;;;;;;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,0;6,25;0,66;
Papaya, r�;Papaya, raw;510;197;47;0,7;;0,7;11,4;9,4;9,4;2,1;0,3;0,0;0,011;0,51;12,88;87,12;19,7;0,0;236;0,00;0,00;;;;0,28;;;;;;;0,027;;;0,03;0,49;0,34;0,02;0,22;;57,5;;0,00;78,5;78,5;;4,4;197,0;24,6;21,7;;0,74;0,016;0,07;0,01;;;;1,00;;;;10;;;;0,1;;3,0;;;;;;3,66;;3,78;7,44;;;0,00;0,00;;;7,44;0,00;0,00;0,00;;;;0,00;;;;;;;0,77;0,91;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,01;;0,06;;0,00;;;;;;;;;0,04;;;0,03;;;0,00;;0,00;;;;;;;;0,01;;0,05;;0,00;;;;;0,00;0,00;;;;0,00;;0,00;;;0,08;0,07;0,06;;;0,21;0,05;0,01;0,0;0,11;9;17;28;2;;10;6;12;9;11;11;6;15;54;37;19;11;16;;;;1,50;;;;;;;1,50;33,0;6,25;0,80;
S�dm�lkspulver;Milk, dry, whole, powder;511;2061;493;23,9;21,6;23,4;40,6;40,6;37,0;0,0;26,1;0,0;0,72375;5,78;96,35;3,65;1191,8;1182,0;118;1,20;1,20;;;;2,50;2,50;;;;;0,0;0,335;;;1,21;6,02;0,65;0,41;3,60;10,0;37,0;32,0;2,30;10,0;10,0;;289,5;1227,0;846,0;83,0;;0,21;0,030;2,80;0,01;1,49;40,0;;14,50;;;;683;;1;;114,5;;2,6;;;;;;0,00;0,00;0,00;0,00;37,00;;0,00;37,00;;;37,00;0,00;0,00;;;;;;0,00;;;;;;;;;;;;;;;;;;1,05;0,69;0,35;0,75;0,85;;2,65;0,25;7,31;;2,86;;;;;;;0,21;;0,35;;0,26;5,20;;;;;;;;;;0,91;;;0,42;0,12;0,11;;;;;;;;;;;;;;;0,18;0,11;16,76;6,02;0,65;1,08;;24,62;0,11;0,42;86,4;3,75;1388;2288;2138;600;184;1200;1013;1013;323;1650;825;675;788;1950;4763;488;2325;1350;;;;;;;;;;;;0,0;6,38;0,95;0,56
Pizza romana, dybfrost;Pizza Romana, frozen;512;745;177;7,2;;7,2;25,0;23,1;23,1;1,9;5,8;0,0;0,925;1,5;39,5;60,5;;;;;;;;;;;;;;;;0,220;;;0,14;1,20;0,57;0,09;0,12;;;;0,29;;;;370,0;160,0;154,0;17,5;;1,85;0,077;1,15;;;;;;;;;;;605;;;;17,8;0,00;;1,10;5,10;107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,22;;;;1,15;;;;;;;;;38;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,90;
Kirseb�rsaft, sur, koncentreret;Cherry juice, concentrated, sugar not added;513;248;59;0,5;0,4;0,5;13,0;13,0;13,0;0,0;0,5;0,0;;0,2;14,2;85,8;;;;;;;;;;;;;;;;;;;;0,25;0,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,50;0,00;8,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;;0,07;;0,02;;;;;;;;;0,00;;;0,12;;;;;;;;;;;;;0,07;;0,06;;;;;;;;;;;;;;;;;0,10;0,12;0,13;;;0,35;0,06;0,07;;0,08;9;13;17;2;2;9;5;10;3;12;7;6;14;267;17;10;14;14;;;;;;;;;;;;0,0;6,25;0,70;1,10
Tytteb�r, syltede;Lingonberry, jam;514;660;156;0,2;;0,2;39,5;37,0;37,0;2,5;0,2;0,0;0,05;0,1;40;60;0,0;0,0;;0,00;0,00;;;;0,31;;;;;;;0,000;;;0,00;0,03;;0,00;;;2,0;;0,00;0,3;;;20,0;45,0;10,0;4,0;;0,26;;0,09;1,70;2,00;;;0,00;;;;10;;;;0,0;;5,0;;;;;;;;;20,50;;;;10,30;;;30,80;33,00;33,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,01;;0,00;;;;;;;;;0,00;;;0,02;;;;;;;;;;;;;0,06;;0,07;;;;;;;0,00;;;;;;;;;;0,01;0,02;0,13;;;0,16;0,07;0,06;;0,03;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,80;1,43
Pecann�d, t�rret;Pecans, dried;515;2968;721;9,2;8,3;10,8;13,9;4,3;2,6;9,6;72,0;0,0;0;1,49;96,48;3,52;6,7;0,0;80;0,00;0,00;;;;4,00;;;;;;;0,660;;;0,13;5,20;1,17;0,21;0,86;;22,0;;0,00;1,1;1,1;;0,0;410,0;70,0;121,0;;2,53;1,200;4,53;4,50;;;;4,00;;;;277;;;;2,0;;;;;;;;;;;;;;;;;;;0,00;0,00;;;;;;;;;;;;1,60;;;;;;;;;;;;;;;;;;;;4,44;;1,07;;;;;;;;;0,33;;;44,21;;;0,49;;;;;;;;;;17,17;;0,73;;;;;;;;;;;;;;;;;5,51;45,03;17,90;;;68,44;0,73;17,17;0,0;1,73;381;623;346;225;242;484;329;294;242;450;1315;277;398;830;1834;450;433;450;;;;;;;;;;;;47,0;5,30;0,95;
Hytteost, 20+;Cheese, cottage, 20 % fidm.;517;441;105;13,3;11,7;13,0;3,2;3,2;2,5;0,0;4,4;0,0;0,8775;1,325;22,15;77,85;39,0;37,0;24;0,11;0,11;;;;0,04;0,04;;;;;0,0;0,030;;;0,23;3,14;0,09;0,04;0,26;1,7;2,8;2,0;0,47;1,0;1,0;;351,0;71,0;90,0;7,4;;0,03;0,026;0,64;0,00;1,16;5,0;;7,25;;;;154;;1;;11,5;;1,0;;;0,00;0,18;;0,00;0,00;0,00;0,00;2,50;;0,00;2,50;;;2,50;0,00;0,00;;;;;;0,00;;;;;;;;0,24;0,13;;;;;;;;0,37;0,17;0,11;0,06;0,13;0,15;;0,44;0,05;1,21;;0,52;;;;;;;0,03;;0,05;;0,04;0,82;;;;;;;;;;0,16;;;0,07;0,01;0,03;;;;;;;;;;;;;;;0,03;0,08;2,83;0,94;0,11;0,19;;4,16;0,03;0,07;16,3;2,08;728;1227;1061;374;48;686;728;458;183;894;416;374;416;936;2600;270;1394;749;;;0,01;0,00;1,00;;;;;;1,01;0,0;6,38;0,95;
